Country Name,Country Code,Indicator Name,Indicator Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Burkina Faso,BFA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,39.47,,,,42.74,,,,,33.78,,,,,,32.05,,,,,29.6,
Burkina Faso,BFA,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,55.01,,,,56.58,,,,,49.81,,,,,,47.06,,,,,44.32,
Burkina Faso,BFA,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,2.25,,,,1.99,,,,,2.28,,,,,,2.73,,,,,3.6,
Burkina Faso,BFA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,5.53,,,,5.15,,,,,5.77,,,,,,6.7,,,,,8.31,
Burkina Faso,BFA,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,8.67,,,,8.71,,,,,9.65,,,,,,10.69,,,,,11.69,
Burkina Faso,BFA,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,12.04,,,,12.1,,,,,13.86,,,,,,14.66,,,,,15.05,
Burkina Faso,BFA,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,8.156492,,,,8.952617,,,,,7.24339,,,,,,8.387493,,,,,7.692107,
Burkina Faso,BFA,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,9.072698,,,,9.9827,,,,,10.03145,,,,,,12.207299,,,,,13.130935,
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,6040044,6154548,6274037,6398937,6530820,6671659,6822840,6985158,7158256,7340907,7531244,7727912,7930690,8140076,8356306,8579825,8811033,9050090,9297116,9552473,9816586,10089876,10372809,10665781,10969093,11283016,11607944,11943740,12290984,12651596,13028039,13421929,13834195,14264002,14709011,15165856,15632066,16106851,16590813,17084554,,18105570
Burkina Faso,BFA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,48.44,,,,42.99,,,,,23.71,,,,,,19.94,,,,,11.07,
Burkina Faso,BFA,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,64.01,,,,60.09,,,,,41.79,,,,,,39.25,,,,,30.78,
Burkina Faso,BFA,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,15.1,,,,,9.7,
Burkina Faso,BFA,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,13.9,,,,13.7,,,,,19,,,,,,15.1,,,,,9.7,
Burkina Faso,BFA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,83.06,,,,81.61,,,,,57.26,,,,,,55.29,,,,,43.73,
Burkina Faso,BFA,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,92.39,,,,91,,,,,79.3,,,,,,80.47,,,,,74.65,
Burkina Faso,BFA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1,,,,,,46.7,,,,,40.1,
Burkina Faso,BFA,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,44.5,,,,45.3,,,,,51.1,,,,,,46.7,,,,,40.1,
Burkina Faso,BFA,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,17.5,,,,,11.6,
Burkina Faso,BFA,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,16.1,,,,15.7,,,,,25.4,,,,,,17.5,,,,,11.6,
Burkina Faso,BFA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,,,,,52.8,,,,,47.5,
Burkina Faso,BFA,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,51.1,,,,50.7,,,,,65.8,,,,,,52.8,,,,,47.5,
Burkina Faso,BFA,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,6.8,,,,,2.9,
Burkina Faso,BFA,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,2.5,,,,4,,,,,6.2,,,,,,6.8,,,,,2.9,
Burkina Faso,BFA,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,25.2,,,,,13.7,
Burkina Faso,BFA,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,10.4,,,,15.9,,,,,22.2,,,,,,25.2,,,,,13.7,
Burundi,BDI,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,33.33,,,,,,42.35,,,,,,,,33.36,,,,,,,,,
Burundi,BDI,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,22.05,,,,,,21.48,,,,,,,,20.97,,,,,,,,,
Burundi,BDI,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,26.58,,,,,,32.74,,,,,,,,27.97,,,,,,,,,
Burundi,BDI,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,41.63,,,,,,47.96,,,,,,,,42.88,,,,,,,,,
Burundi,BDI,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,3.41,,,,,,1.73,,,,,,,,4.01,,,,,,,,,
Burundi,BDI,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,7.94,,,,,,5.14,,,,,,,,8.92,,,,,,,,,
Burundi,BDI,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,12.09,,,,,,10.35,,,,,,,,11.93,,,,,,,,,
Burundi,BDI,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,16.3,,,,,,15.06,,,,,,,,15.31,,,,,,,,,
Burundi,BDI,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,4.78608,,,,,,5.476212,,,,,,,,6.38283,,,,,,,,,
Burundi,BDI,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,5.56901,,,,,,6.183198,,,,,,,,7.576374,,,,,,,,,
Burundi,BDI,"Population, total",SP.POP.TOTL,3623853,3676991,3744696,3825484,3917866,4018927,4126544,4239673,4359122,4486613,4624617,4774258,4936429,5108581,5284173,5454475,5613141,5759429,5895131,6019901,6134041,6239030,6333415,6420397,6511920,6623707,6767073,6946720,7159918,7401215,7661613,7934213,8218070,8514578,8821795,9137786,9461117,9790151,10124572,10465959,,11178921
Burundi,BDI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,36.79,,,,,,44.82,,,,,,,,32.88,,,,,,,,,
Burundi,BDI,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,57.18,,,,,,62.81,,,,,,,,53.64,,,,,,,,,
Burundi,BDI,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,25.1,
Burundi,BDI,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,25.1,
Burundi,BDI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,81.12,,,,,,84.12,,,,,,,,77.65,,,,,,,,,
Burundi,BDI,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,94.39,,,,,,94.98,,,,,,,,92.17,,,,,,,,,
Burundi,BDI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,,,,,,,,64.6,
Burundi,BDI,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,67.1,,,,,,,,64.6,
Burundi,BDI,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,
Burundi,BDI,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,45.9,,,,,,,,,,,,,,,,26.9,
Burundi,BDI,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,
Burundi,BDI,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,83.2,,,,,,,,,,,,,,,,68.8,
Burundi,BDI,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,
Burundi,BDI,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,17.9,,,,,,,,,,,,,,,,9.2,
Burundi,BDI,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,
Burundi,BDI,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,27.6,
Cabo Verde,CPV,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5,,,,,,47.19,,,,,,,,
Cabo Verde,CPV,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,,,,19.97,,,,,,,,
Cabo Verde,CPV,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.64,,,,,,37.14,,,,,,,,
Cabo Verde,CPV,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.01,,,,,,53.27,,,,,,,,
Cabo Verde,CPV,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,,,1.95,,,,,,,,
Cabo Verde,CPV,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15,,,,,,4.97,,,,,,,,
Cabo Verde,CPV,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.58,,,,,,8.74,,,,,,,,
Cabo Verde,CPV,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71,,,,,,13.04,,,,,,,,
Cabo Verde,CPV,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073646,,,,,,0.038736,,,,,,,,
Cabo Verde,CPV,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16514,,,,,,0.12048,,,,,,,,
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,272509,272575,273625,275479,278152,281555,285599,290428,296071,302174,308251,313976,319161,323972,328861,334473,341256,349326,358473,368423,378763,389156,399508,409805,419884,429576,438737,447357,455396,462675,468985,474224,478265,481278,483824,486673,490379,495159,500870,507258,,520502
Cabo Verde,CPV,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,,,,,,1.85,,,,,,,,
Cabo Verde,CPV,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93,,,,,,7.45,,,,,,,,
Cabo Verde,CPV,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,
Cabo Verde,CPV,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,8.1,,,,,,,,
Cabo Verde,CPV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.01,,,,,,8.07,,,,,,,,
Cabo Verde,CPV,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,,,,,,25.1,,,,,,,,
Cabo Verde,CPV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,,,,,,,,
Cabo Verde,CPV,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,30.2,,,,,,,,,,,,,36.7,,,,,,26.6,,,,,,,,
Cabo Verde,CPV,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,
Cabo Verde,CPV,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,14.3,,,,,,,,
Cabo Verde,CPV,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,,,,,,,,
Cabo Verde,CPV,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,46.1,,,,,,,,,,,,,51.1,,,,,,44.3,,,,,,,,
Cabo Verde,CPV,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,
Cabo Verde,CPV,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,3.3,,,,,,,,
Cabo Verde,CPV,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,
Cabo Verde,CPV,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,25,,,,,,13.2,,,,,,,,
Cambodia,KHM,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5234,,,
Cambodia,KHM,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8888,,,
Cambodia,KHM,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,38.15,,,,,,,,,,35.46,,,41.14,35.1,34.65,33.44,31.7,30.76,,,
Cambodia,KHM,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,19.55,,,,,,,,,,21.07,,,19.82,21.38,21.41,21,21.06,21.78,,,
Cambodia,KHM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,32.81,,,,,,,,,,28.93,,,33.57,28.42,28.02,27.72,26.61,25.23,,,
Cambodia,KHM,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,47.04,,,,,,,,,,44.17,,,49.24,43.54,43.26,42.72,41.41,40.21,,,
Cambodia,KHM,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,3.38,,,2.87,3.29,3.39,3.57,3.81,3.93,,,
Cambodia,KHM,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,7.96,,,,,,,,,,7.93,,,6.87,7.79,7.99,8.44,8.92,9.05,,,
Cambodia,KHM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,11.19,,,,,,,,,,11.6,,,10.29,11.78,11.81,12.25,12.67,12.66,,,
Cambodia,KHM,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,14.26,,,,,,,,,,15.23,,,13.79,15.52,15.54,15.59,15.94,16.3,,,
Cambodia,KHM,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,3.114216,,,,,,,,,,2.43846,,,2.323116,1.411109,0.69993,0.66056,0.491683,0.321811,,,
Cambodia,KHM,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,6.945344,,,,,,,,,,6.981075,,,6.740057,5.253003,3.928092,3.667544,3.736499,3.200314,,,
Cambodia,KHM,"Population, total",SP.POP.TOTL,7561583,7551988,7431505,7222050,6982522,6795102,6718241,6774509,6945053,7196139,7475011,7743065,7990133,8228268,8467109,8723550,9008856,9323607,9659238,10007092,10355253,10694459,11022162,11338733,11641509,11928306,12197905,12448881,12681984,12901217,13112334,13320058,13525360,13728700,13933660,14144337,14363586,14593099,14832255,15078564,,15577899
Cambodia,KHM,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,6.42,,,,,,,,,,3.69,,,3.52,1.85,0.76,0.65,0.55,0.28,,,
Cambodia,KHM,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,23.87,,,,,,,,,,16.5,,,15.19,10.35,6.39,5.7,5.3,4.05,,,
Cambodia,KHM,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,,13.2,,8.7,5.3,4.7,4.2,3.1,,,
Cambodia,KHM,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,,13.2,,8.7,5.3,4.7,4.2,3.1,,,
Cambodia,KHM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,30.06,,,,,,,,,,18.6,,,16.92,10.13,4.95,4.6,3.37,2.17,,,
Cambodia,KHM,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,67.04,,,,,,,,,,53.25,,,49.09,37.71,27.78,25.54,25.61,21.58,,,
Cambodia,KHM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,,,45,,34,23.9,22.1,20.5,17.7,,,
Cambodia,KHM,"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",SI.POV.NAHC.NC,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,50.2,,,45,,34,23.9,22.1,20.5,17.7,,,
Cambodia,KHM,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Rural poverty gap at national poverty lines (%), including noncomparable values",SI.POV.RUGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,,,51.4,,38.5,27.5,25.3,23.6,20.8,,,
Cambodia,KHM,"Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values",SI.POV.RUHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,,,51.4,,38.5,27.5,25.3,23.6,20.8,,,
Cambodia,KHM,"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,3.08,,,
Cambodia,KHM,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,5.36,,,
Cambodia,KHM,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,"Urban poverty gap at national poverty lines (%), including noncomparable values",SI.POV.URGP.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,18.3,,15.1,8,8.5,8.7,6.4,,,
Cambodia,KHM,"Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values",SI.POV.URHC.NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,18.3,,15.1,8,8.5,8.7,6.4,,,
Cameroon,CMR,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3282,
Cameroon,CMR,"Annualized growth in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7059,
Cameroon,CMR,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,44.45,,,,,42.14,,,,,,42.82,,,,,,,46.54,
Cameroon,CMR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,19.63,,,,,20.61,,,,,,21.54,,,,,,,21.63,
Cameroon,CMR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,36.15,,,,,33.65,,,,,,33.04,,,,,,,34.96,
Cameroon,CMR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,51.73,,,,,49.01,,,,,,49.14,,,,,,,51.63,
Cameroon,CMR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,2.48,,,,,2.49,,,,,,2.46,,,,,,,1.73,
Cameroon,CMR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,6.17,,,,,,5.83,,,,,,,4.53,
Cameroon,CMR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,9.55,,,,,9.99,,,,,,9.49,,,,,,,8.49,
Cameroon,CMR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,13,,,,,14.23,,,,,,14,,,,,,,13.72,
Cameroon,CMR,Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,,,,,,,,,,,,,,,,,,,,,,,6.885056,,,,,3.78012,,,,,,5.584716,,,,,,,5.460246,
Cameroon,CMR,Number of poor at $3.10 a day (2011 PPP) (millions),SI.POV.NOP2,,,,,,,,,,,,,,,,,,,,,,,10.349064,,,,,8.313975,,,,,,10.354716,,,,,,,9.914058,
Cameroon,CMR,"Population, total",SP.POP.TOTL,7529704,7740196,7959500,8187840,8425707,8673666,8932121,9201146,9480638,9770555,10070779,10381098,10701458,11031515,11370394,11716975,12070359,12430311,12796739,13169100,13546823,13929575,14317191,14709961,15108630,15514249,15927713,16349364,16779434,17218591,17667576,18126999,18597109,19078100,19570418,20074522,20590666,21119065,21659488,22211166,,23344179
Cameroon,CMR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,15.29,,,,,6.07,,,,,,8.32,,,,,,,7.65,
Cameroon,CMR,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,,33.48,,,,,18.39,,,,,,21.72,,,,,,,18.01,
Cameroon,CMR,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,12.8,,,,,,12.3,,,,,,,14.4,
Cameroon,CMR,"Poverty gap at national poverty lines (%), including noncomparable values",SI.POV.NAGP.NC,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,12.8,,,,,,12.3,,,,,,,14.4,
